,Bonos Serie A2(P),,,,
Vida media (años),8,37,7,27,6,37,5,67,5,09
TIR,2,346%,2,346%,2,346%,2,346%,2,346%
Duración,7,19,6,34,5,63,5,06,4,59
Vencimiento final,17 07 2023,16 07 2021,16 07 2019,16 01 2018,17 10 2016
(en años),18,42,16,42,14,42,12,92,11,67
