,Bonos Serie C(T),,,,
Vida media (años),14,00,12,05,10,41,9,16,8,14
TIR,3,174%,3,174%,3,174%,3,174%,3,174%
Duración,10,89,9,64,8,54,7,65,6,91
Vencimiento final,17 07 2023,16 07 2021,16 07 2019,16 01 2018,17 10 2016
(en años),18,42,16,42,14,42,12,92,11,67
