0,00 7.292,37 0,00 521.144,99 83.906,56 40.733,86 0,00 3.140.854,02 447.206,94 182.019,48 0,00 0,00 75.746,53 203.584,34 2.625,69 67.762,17 4.772.876,97
0,00 7.448,39 0,00 502.731,91 80.941,97 39.294,65 0,00 3.042.907,20 433.260,90 176.343,25 0,00 0,00 71.649,76 197.235,61 2.532,90 66.450,82 4.620.797,37
0,00 21.200,26 0,00 474.351,88 76.372,67 37.076,41 0,00 2.901.616,17 413.143,33 168.155,12 0,00 0,00 66.264,71 188.077,39 2.390,58 49.881,76 4.398.530,27
0,00 7.448,39 0,00 462.796,79 74.512,25 36.173,24 0,00 2.834.258,40 403.552,67 164.251,59 0,00 0,00 63.342,86 183.711,38 2.331,65 63.244,14 4.295.623,35
0,00 7.448,39 0,00 451.266,78 72.655,87 35.272,02 0,00 2.766.303,07 393.876,93 160.313,42 0,00 0,00 60.489,68 179.306,65 2.272,68 62.737,96 4.191.943,45
0,00 7.608,30 0,00 435.049,49 70.044,82 34.004,44 0,00 2.679.191,90 381.473,70 155.265,14 0,00 0,00 57.086,59 173.660,26 2.190,97 61.353,70 4.056.929,31
0,00 21.703,97 0,00 410.226,72 66.048,25 32.064,24 0,00 2.554.015,10 363.650,55 148.010,86 0,00 0,00 52.670,26 165.546,53 2.066,52 44.496,46 3.860.499,46
0,00 7.608,30 0,00 399.974,77 64.397,64 31.262,93 0,00 2.494.305,25 355.148,83 144.550,54 0,00 0,00 50.223,83 161.676,25 2.014,25 58.099,83 3.769.262,42
0,00 7.608,30 0,00 389.747,38 62.750,98 30.463,53 0,00 2.434.784,65 346.674,05 141.101,19 0,00 0,00 47.838,35 157.818,23 1.961,93 57.507,51 3.678.256,11
0,00 7.772,21 0,00 375.473,59 60.452,84 29.347,86 0,00 2.357.614,06 335.686,21 136.628,98 0,00 0,00 45.025,44 152.816,18 1.890,02 56.083,16 3.558.790,55
0,00 22.220,27 0,00 353.790,20 56.961,73 27.653,04 0,00 2.248.293,33 320.120,70 130.293,60 0,00 0,00 41.425,60 83.609,57 1.781,32 38.964,47 3.325.113,83
0,00 7.772,21 0,00 344.683,97 55.495,59 26.941,27 0,00 2.194.748,48 312.496,78 127.190,56 0,00 0,00 40.020,44 0,00 1.734,90 52.542,90 3.163.627,09
0,00 7.772,21 0,00 335.605,12 54.033,85 26.231,65 0,00 2.141.281,42 304.883,93 124.092,03 0,00 0,00 39.459,72 0,00 1.688,48 51.242,20 3.086.290,60
0,00 7.940,23 0,00 330.074,84 53.143,45 25.799,39 0,00 2.072.305,99 295.062,94 120.094,75 0,00 0,00 38.459,22 0,00 1.660,58 51.502,92 2.996.044,31
0,00 22.749,49 0,00 307.523,81 49.512,64 24.036,75 0,00 1.990.945,58 283.478,53 115.379,73 0,00 0,00 37.051,56 0,00 1.547,20 32.409,01 2.864.634,31
0,00 7.940,23 0,00 295.978,87 47.653,86 23.134,37 0,00 1.927.072,69 274.384,06 111.678,15 0,00 0,00 36.061,94 0,00 1.488,90 45.568,80 2.770.961,87
0,00 7.940,23 0,00 284.804,31 45.854,71 22.260,94 0,00 1.879.191,70 267.566,58 108.903,34 0,00 0,00 36.458,22 0,00 1.432,04 42.508,74 2.696.920,83
0,00 8.112,44 0,00 273.907,40 44.100,26 21.409,22 0,00 1.818.061,74 258.862,66 105.360,73 0,00 0,00 36.458,22 0,00 1.377,17 39.722,99 2.607.372,82
0,00 23.291,93 0,00 263.364,97 42.402,88 20.585,20 0,00 1.733.574,65 246.833,06 100.464,51 0,00 0,00 35.665,65 0,00 1.324,45 22.923,19 2.490.430,49
0,00 8.112,44 0,00 253.312,45 40.784,38 19.799,47 0,00 1.690.214,77 240.659,32 97.951,71 0,00 0,00 36.061,94 0,00 1.273,44 35.490,03 2.423.659,94
0,00 8.112,44 0,00 243.511,36 39.206,36 19.033,39 0,00 1.646.562,22 234.443,90 95.421,95 0,00 0,00 36.458,22 0,00 1.223,61 32.758,56 2.356.732,01
0,00 8.288,95 0,00 236.534,43 38.083,05 18.488,06 0,00 1.592.494,79 226.745,57 92.288,62 0,00 0,00 36.458,22 0,00 1.188,46 31.186,76 2.281.756,92
0,00 23.847,93 0,00 222.259,42 35.784,71 17.372,30 0,00 1.518.841,32 216.258,50 88.020,24 0,00 0,00 35.665,65 0,00 1.116,95 12.686,13 2.171.853,15
0,00 8.288,95 0,00 215.921,63 34.764,30 16.876,92 0,00 1.480.296,29 210.770,31 85.786,47 0,00 0,00 36.061,94 0,00 1.084,68 26.645,54 2.116.497,03
0,00 8.288,95 0,00 209.616,24 33.749,11 16.384,08 0,00 1.440.183,47 205.058,89 83.461,84 0,00 0,00 36.458,22 0,00 1.052,52 25.022,41 2.059.275,73
0,00 8.469,88 0,00 201.173,25 32.389,75 15.724,15 0,00 1.389.558,53 197.850,72 80.528,01 0,00 0,00 36.458,22 0,00 1.010,07 22.933,70 1.986.096,28
0,00 24.417,84 0,00 188.830,80 30.402,56 14.759,44 0,00 1.323.857,60 188.495,96 76.720,50 0,00 0,00 35.665,65 0,00 948,29 4.482,42 1.888.581,05
0,00 12.456,87 0,00 183.252,24 29.504,39 14.323,41 0,00 31.602.175,37 4.499.639,95 1.831.416,43 0,00 0,00 36.061,94 3.915.000,00 919,92 15.011,53 42.139.762,04
