Cartera de préstamos hipotecarios al día 31.10.2008
Clasificación por principal pendiente,,
Préstamos
Intervalo de principal Principal pendiente
hipotecarios
(en euros) Nº. % (euros) %,,
775.000,00 -799.999,99,3 0,02,2.369.588,75 0,07
800.000,00 -824.999,99,2 0,01,1.623.957,57 0,05
825.000,00 -849.999,99,1 0,01,839.038,28 0,03
900.000,00 -924.999,99,1 0,01,905.703,26 0,03
Total 18.634 100,00 3.211.342.754,53 100,00,,
Principal medio: 172.337,81
Principal mínimo: 1.210,41
Principal máximo: 905.703,26,,
