PRINCIPAL PENDIENTE DE LOS PRESTAMOS HIPOTECARIOS,,,,
DESGLOSADO POR PROVINCIAS,,,,
PROVINCIA,SALDOS VIVOS
(MILES),% SALDOS VIVOS,NUMERO DE
PRESTAMOS,% NO. DE
PRESTAMOS
1 ALAVA 2.952,56 0,16 22 0,17
2 ALBACETE 8.485,61 0,47 85 0,67
3 ALICANTE 106.959,22 5,96 945 7,48
4 ALMERIA 46.837,85 2,61 346 2,74
5 AVILA 1.919,92 0,1 17 0,13
6 BADAJOZ 12.685,32 0,7 149 1,18
7 BALEARES 82.472,41 4,59 521 4,12
8 BARCELONA 141.292,29 7,87 680 5,38
9 BURGOS 9.895,39 0,55 80 0,63
10 CACERES 5.305,96 0,29 65 0,51
11 CADIZ 56.608,72 3,15 472 3,74
12 CASTELLON 41.310,53 2,3 326 2,58
13 CIUDAD REAL 12.690,92 0,7 140 1,1
14 CORDOBA 26.647,19 1,48 218 1,72
15 LA CORUÑA 27.305,35 1,52 233 1,84
16 CUENCA 2.781,78 0,15 25 0,19
17 GERONA 42.309,22 2,35 220 1,74
18 GRANADA 50.476,55 2,81 357 2,82
19 GUADALAJARA 16.619,77 0,92 77 0,61
20 GUIPUZCOA 3.180,58 0,17 22 0,17
21 HUELVA 31.665,69 1,76 236 1,87
22 HUESCA 5.279,01 0,29 56 0,44
23 JAEN 10.761,31 0,6 117 0,92
24 LEON 7.245,70 0,4 79 0,62
25 LERIDA 13.335,65 0,74 127 1
26 LA RIOJA 2.498,04 0,13 24 0,19
27 LUGO 4.541,71 0,25 49 0,38
28 MADRID 241.658,00 13,47 1.306 10,35
29 MALAGA 173.593,28 9,68 995 7,88
30 MURCIA 42.670,63 2,37 350 2,77
31 NAVARRA 9.504,36 0,53 69 0,54
32 ORENSE 5.556,80 0,3 51 0,4
33 ASTURIAS 41.993,89 2,34 407 3,22
34 PALENCIA 1.311,60 0,07 13 0,1
35 LAS PALMAS 91.573,72 5,1 742 5,88
36 PONTEVEDRA 17.398,34 0,97 141 1,11
37 SALAMANCA 5.480,52 0,3 54 0,42
SANTA CRUZ DE
38 TENERIFE 40.012,59 2,23 335 2,65
39 CANTABRIA 19.185,18 1,06 139 1,1
40 SEGOVIA 2.166,94 0,12 18 0,14
41 SEVILLA 99.592,32 5,55 729 5,77,,,,
