1/01/2030 - 30/06/2030 100,69 0,11 6 0,14
1/07/2030 - 31/12/2030 952,27 1,08 46 1,14
1/01/2031 - 30/06/2031 978,7 1,11 55 1,36
1/07/2031 - 31/12/2031 100,37 0,11 6 0,14
1/01/2032 - 30/06/2032 95,95 0,1 5 0,12
1/07/2032 - 31/12/2032 162,51 0,18 10 0,24
1/01/2033 - 30/06/2033 238,46 0,27 14 0,34
1/07/2033 - 31/12/2033 227,56 0,26 13 0,32
1/01/2034 - 30/06/2034 372,91 0,42 20 0,49
1/07/2034 - 31/12/2034 496,22 0,56 26 0,64
1/01/2035 - 30/06/2035 781,98 0,89 40 0,99
1/07/2035 - 31/12/2035 6063,99 6,93 298 7,42
1/01/2036 - 30/06/2036 11067,18 12,65 529 13,17
1/07/2036 - 31/12/2036 441,83 0,5 23 0,57
1/01/2037 - 30/06/2037 84,51 0,09 4 0,09
1/07/2037 - 31/12/2037 281,35 0,32 14 0,34
1/01/2038 - 30/06/2038 71,19 0,08 4 0,09
1/07/2038 - 31/12/2038 246,54 0,28 12 0,29
1/01/2039 - 30/06/2039 182,42 0,2 11 0,27
1/07/2039 - 31/12/2039 907,06 1,03 42 1,04
1/01/2040 - 30/06/2040 882,33 1 43 1,07
1/07/2040 - 31/12/2040 4435,37 5,07 224 5,57
1/01/2041 - 30/06/2041 2500,47 2,85 111 2,76
1/07/2041 - 31/12/2041 28,68 0,03 1 0,02
1/01/2042 - 30/06/2042 3,04 0 1 0,02
1/07/2042 - 31/12/2042 38,54 0,04 1 0,02
1/01/2044 - 30/06/2044 15,5 0,01 1 0,02
1/07/2044 - 31/12/2044 29,59 0,03 1 0,02
1/01/2045 - 30/06/2045 45,3 0,05 3 0,07
1/07/2045 - 31/12/2045 12526,44 14,32 562 13,99
1/01/2046 - 5/07/2046 42197,66 48,24 1832 45,61
TOTALES: 87.465.409,93 € 100 4016 100
