PRINCIPAL PENDIENTE DE LOS PRESTAMOS HIPOTECARIOS,,,,
INTERVALO (EUROS),Saldo Vivo (MILES),%Saldo
vivo,Nº préstamos,%Nº présta-
mos
3.437,10 20.000 570,78 0,03 33 0,26
20.000 40.000 11.397,24 0,63 348 2,75
40.000 60.000 38.383,27 2,14 745 5,9
60.000 80.000 99.901,95 5,57 1.409 11,16
80.000 100.000 187.127,87 10,43 2.070 16,4
100.000 120.000 197.385,06 11 1.801 14,27
120.000 140.000 185.157,64 10,32 1.431 11,34
140.000 160.000 155.258,57 8,65 1.037 8,21
160.000 180.000 139.873,96 7,8 826 6,54
180.000 200.000 118.122,20 6,58 624 4,94
200.000 220.000 93.633,90 5,22 447 3,54
220.000 240.000 80.942,59 4,51 353 2,79
240.000 260.000 76.091,82 4,24 306 2,42
260.000 280.000 63.212,80 3,52 235 1,86
280.000 300.000 54.132,29 3,01 187 1,48
300.000 320.000 54.881,20 3,06 178 1,41
320.000 340.000 33.234,56 1,85 101 0,8
340.000 360.000 34.610,91 1,93 99 0,78
360.000 380.000 28.072,15 1,56 76 0,6
380.000 400.000 22.219,81 1,23 57 0,45
400.000 420.000 23.261,15 1,29 57 0,45
420.000 440.000 21.450,96 1,19 50 0,39
440.000 460.000 13.891,78 0,77 31 0,24
460.000 480.000 13.137,17 0,73 28 0,22
480.000 500.000 10.285,49 0,57 21 0,16
500.000 520.000 9.108,54 0,5 18 0,14
520.000 540.000 7.392,99 0,41 14 0,11
540.000 601.212,42 20.375,65 1,13 36 0,28,,,,
TOTALES 1.793.114.435,93 € 100 12.618 100,,,,
