FECHAS DE VENCIMIENTO DE LOS PRESTAMOS HIPOTECARIOS,,,,
INTERVALO,SALDOS VIVOS
(MILES),% SALDOS
VIVOS,NUMERO DE
PRESTAMOS,% NUMERO
PRESTAMOS
5/04/2009 - 31/12/2011 16,45 0 1 0
1/07/2012 - 31/12/2012 349,47 0,01 8 0,06
1/01/2013 - 30/06/2013 939,03 0,05 18 0,14
1/01/2014 - 30/06/2014 339,30 0,01 10 0,07
1/07/2014 - 31/12/2014 105,30 0 2 0,01
1/01/2015 - 30/06/2015 345,94 0,01 5 0,03
1/07/2015 - 31/12/2015 1.002,99 0,05 15 0,11
1/01/2016 - 30/06/2016 5.928,22 0,33 89 0,7
1/07/2016 - 31/12/2016 814,12 0,04 10 0,07
1/01/2017 - 30/06/2017 1.067,00 0,05 11 0,08
1/07/2017 - 31/12/2017 1.406,00 0,07 14 0,11
1/01/2018 - 30/06/2018 2.490,84 0,13 38 0,3
1/07/2018 - 31/12/2018 732,13 0,04 10 0,07
1/01/2019 - 30/06/2019 1.416,54 0,07 19 0,15
1/07/2019 - 31/12/2019 731,58 0,04 9 0,07
1/01/2020 - 30/06/2020 1.553,32 0,08 19 0,15,,,,
