IMPORTES INICIALES DE LOS PRESTAMOS HIPOTECARIOS,,,,
INTERVALO,IMPORTE
(MILES),% SALDOS
OPERACION,Nº DE PRESTA-
MOS,% Nº
PRESTAMOS
15.100 20.000 292,59 0,01 17 0,13
20.000 40.000 9.604,72 0,51 299 2,36
40.000 60.000 33.401,73 1,77 664 5,26
60.000 80.000 97.278,40 5,17 1.386 10,98
80.000 100.000 180.110,95 9,58 2.002 15,86
100.000 120.000 191.527,27 10,19 1.757 13,92
120.000 140.000 181.003,96 9,63 1.405 11,13
140.000 160.000 150.749,37 8,02 1.009 7,99
160.000 180.000 136.311,22 7,25 808 6,4
180.000 200.000 118.853,85 6,32 631 5
200.000 220.000 99.231,02 5,28 476 3,77
220.000 240.000 83.432,37 4,44 365 2,89
240.000 260.000 88.523,19 4,71 357 2,82
260.000 280.000 73.659,17 3,92 274 2,17
280.000 300.000 64.451,26 3,43 223 1,76
300.000 320.000 62.133,77 3,3 202 1,6
320.000 340.000 38.092,06 2,02 116 0,91
340.000 360.000 41.491,69 2,2 119 0,94
360.000 380.000 31.251,11 1,66 85 0,67
380.000 400.000 26.465,12 1,4 68 0,53
400.000 420.000 29.354,39 1,56 72 0,57
420.000 440.000 26.886,37 1,43 63 0,49
440.000 460.000 18.361,72 0,97 41 0,32
460.000 480.000 20.605,59 1,09 44 0,34
480.000 500.000 14.171,12 0,75 29 0,22
500.000 520.000 12.685,52 0,67 25 0,19
520.000 540.000 7.931,35 0,42 15 0,11
540.000 1.160.000 40.338,26 2,14 66 0,52,,,,
1.878.199.252,60
TOTALES € 100 12.618 100,,,,
