,Bonos Serie B,,,,
Vida media (años),12,27,10,77,9,48,8,48,7,60
TIR,4,087%,4,087%,4,087%,4,087%,4,087%
Duración (años),9,19,8,29,7,49,6,83,6,23
Vencimiento final,22 03 2024,22 06 2022,22 09 2020,24 06 2019,22 03 2018
(en años),17,35,15,60,13,85,12,60,11,34
