Cartera de préstamos hipotecarios al día 25.10.2016
Clasificación por sistema de amortización,,
,Préstamos
hipotecarios
N.º %,Principal Pendiente
(euros) %
Francés*,16.061 99,48,1.842.500.612,41 99,35
Francés con cuota final **,84 0,52,12.141.635,97 0,65
Total 16.145 100,00 1.854.642.248,38 100,00,,
