Distribución por Tipo de Interés Actual
Número % sobre total Saldo % Saldo Saldo Vivo Tipo de interés Vida residual años Antigüedad años Plazo Total años
Tipo de Interés Actual Saldo Inicial
Préstamos préstamos Vivo Vivo Medio Medio ponder. Media ponder. Media ponder media ponder

Inferior o igual a 0,5% 373 4,84% 53.504.821,17 5,45% 143.444,56 0,43% 24,88 6,93 67.238.460,24 31,80
0.51% a 1.00% 5.232 67,87% 683.717.020,77 69,64% 130.679,86 0,72% 25,30 6,54 848.112.831,28 31,83
1,00% a 1,51% 1.680 21,79% 201.959.743,18 20,57% 120.214,13 1,17% 26,25 5,79 234.876.042,19 32,04
1,51% a 2.00% 401 5,20% 41.045.153,75 4,18% 102.356,99 1,63% 25,31 5,60 47.284.657,93 30,90
2.01% a 3.00% 20 0,26% 1.429.717,35 0,15% 71.485,87 2,29% 21,09 5,05 1.892.152,64 26,14
3,01% a 4.00% 3 0,04% 188.142,00 0,02% 62.714,00 3,46% 15,45 5,27 250.145,00 20,72

Totales 7.709 100% 981.844.598,22 100% 127.363,42 0,84% 25,46 6,36 1.199.654.289,28 31,82
Tipo Mínimo 0,29%
Tipo Máximo 3,66%
Tipo Medio 0,84%
Tipo Mínimo 0,29%
Tipo Máximo 3,66%
Tipo Medio 0,84%
