BALANCE CONSOLIDADO PÚBLICO 31/12/2014 31/12/2015,,
1. CAJA Y DEPÓSITOS EN BANCOS CENTRALES
2. CARTERA DE NEGOCIACIÓN
2.1. Depósitos en entidades de crédito
2.2. Crédito a la clientela
2.3. Valores representativos de deuda
2.4. Instrumentos de capital
2.5. Derivados de negociación
Pro-memoria: Prestados o en garantía
3. OTROS ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN PÉRDIDAS
3.1. Depósitos en entidades de crédito
3.2. Crédito a la clientela
3.3. Valores representativos de deuda
3.4. Instrumentos de capital
Pro-memoria: Prestados o en garantía
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA
4.1. Valores representativos de deuda
4.2. Instrumentos de capital
Pro-memoria: Prestados o en garantía
5. INVERSIONES CREDITICIAS
5.1. Depósitos en entidades de crédito
5.2. Crédito a la clientela
5.3. Valores representativos de deuda
Pro-memoria: Prestados o en garantía
6. CARTERA DE INVERSIÓN A VENCIMIENTO
Pro-memoria: Prestados o en garantía
7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS
8. DERIVADOS DE COBERTURA
9. ACTIVOS NO CORRIENTES EN VENTA
10. PARTICIPACIONES
10.1. Entidades asociadas
10.2. Entidades multigrupo
11. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES
12. ACTIVO MATERIAL ACTIVOS POR REASEGUROS
13. ACTIVO MATERIAL
13.1. Inmovilizado material
13.1.1.De uso propio
13.1.2.Cedido en arrendamiento operativo
13.1.3.Afecto a la Obra Social (solo Cajas de Ahorros y Cooperativas
13.2. Inversiones inmobiliarias
Pro-memoria: Adquirido en arrendamiento financiero
14. ACTIVO INTANGIBLE
14.1. Fondo de comercio
14.2. Otro activo intangible
15. ACTIVOS FISCALES
15.1. Corrientes
15.2. Diferidos
16. RESTO DE ACTIVOS
16.1. Existencias
16.2. Otros
TOTAL ACTIVO,493.743,429.839
,220.307,246.805
,,
,,
,,97.100
,,
,220.307,149.705
,,
,,
,,
,,
,,
,,
,,
,6.425.163,9.344.652
,5.804.931,8.676.053
,620.232,668.599
,1.262.524,1.895.528
,31.533.241,31.255.913
,899.560,1.025.811
,26.494.323,26.228.630
,4.139.358,4.001.472
,,
,9.936.466,
,5.811.146,
,,
,2.171,19.810
,673.487,595.850
,334.798,230.575
,334.798,230.576
,,
,164.318,153.836
,3.165,3.637
,665.591,1.075.148
,591.833,891.812
,591.833,891.812
,,
,,
,73.758,183.336
,,
,194.748,382.392
,163.299,49.570
,31.449,332.822
,3.286.519,3.319.740
,141.160,118.859
,3.145.359,3.200.881
,208.409,208.352
,54.149,60.470
,154.260,147.882
,54.142.126,47.266.549
