,Bonos Serie B,,,,
Vida media (años),15,26,13,02,11,22,9,77,8,59
TIR,4,386%,4,386%,4,386%,4,386%,4,386%
Duración (años),10,56,9,40,8,39,7,53,6,79
Vencimiento final,19 06 2028,19 12 2025,19 09 2023,20 09 2021,19 12 2019
(en años),21,34,18,84,16,58,14,59,12,83
