Fecha Pago,Amortización,Interés Bruto,Total,% Saldo
Inicial,% Saldo
Vivo,Saldo Vivo
08/08/2008
25/11/2008
25/02/2009
25/05/2009
25/08/2009
25/11/2009
25/02/2010
25/05/2010
25/08/2010
25/11/2010
25/02/2011
25/05/2011
25/08/2011
25/11/2011
27/02/2012
25/05/2012
27/08/2012
26/11/2012
25/02/2013
27/05/2013
26/08/2013
25/11/2013
25/02/2014
26/05/2014
25/08/2014
25/11/2014
25/02/2015
25/05/2015
25/08/2015
25/11/2015
25/02/2016
25/05/2016
25/08/2016
25/11/2016
27/02/2017
25/05/2017
25/08/2017
27/11/2017
26/02/2018
25/05/2018
27/08/2018
26/11/2018
25/02/2019
27/05/2019
26/08/2019
25/11/2019
25/02/2020
25/05/2020
25/08/2020
25/11/2020
25/02/2021
25/05/2021
25/08/2021
25/11/2021
25/02/2022
25/05/2022
25/08/2022
25/11/2022
27/02/2023
25/05/2023
25/08/2023
27/11/2023
26/02/2024
27/05/2024
26/08/2024
25/11/2024
25/02/2025
26/05/2025,0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
2.907,37
2.849,63
2.815,63
2.735,46
2.677,07
2.628,64
2.603,74
2.515,86
2.464,12
2.417,31
2.390,77
2.305,79
2.230,37
2.143,67
2.085,41
2.051,83
2.015,88
1.969,28
1.914,02
1.869,42
1.827,50
1.767,08
1.716,19
1.679,01
1.636,52
1.596,73
1.554,84
1.518,23
1.477,64
1.416,99
1.355,05
1.313,72
1.266,09
1.210,01
1.168,69
1.147,77
1.132,36
1.103,26
1.073,28
1.047,23
1.017,87
975,05
952,56
923,78
20.531,28,2.039,51
1.715,03
1.659,11
1.715,03
1.715,03
1.715,03
1.659,11
1.715,03
1.715,03
1.715,03
1.659,11
1.715,03
1.715,03
1.752,32
1.640,47
1.752,32
1.696,39
1.696,39
1.696,39
1.696,39
1.696,39
1.715,03
1.677,75
1.647,07
1.616,30
1.568,01
1.471,49
1.475,18
1.430,10
1.385,45
1.313,12
1.300,04
1.258,58
1.244,05
1.114,01
1.139,78
1.126,99
1.055,65
987,19
1.019,17
953,24
920,77
889,06
858,06
828,08
807,75
762,02
750,88
723,50
696,83
648,92
645,45
621,15
597,91
556,62
553,67
532,91
524,02
466,38
473,77
464,73
431,69
413,93
396,66
380,12
367,96
344,46,-100.000,00
2.039,51
1.715,03
1.659,11
1.715,03
1.715,03
1.715,03
1.659,11
1.715,03
1.715,03
1.715,03
1.659,11
1.715,03
1.715,03
1.752,32
1.640,47
1.752,32
1.696,39
1.696,39
1.696,39
1.696,39
1.696,39
1.715,03
4.585,12
4.496,70
4.431,93
4.303,47
4.148,56
4.103,82
4.033,84
3.901,31
3.777,24
3.717,35
3.649,35
3.549,84
3.344,38
3.283,45
3.212,40
3.107,48
3.003,07
2.988,45
2.867,26
2.790,19
2.716,56
2.625,14
2.544,27
2.486,76
2.398,54
2.347,61
2.278,34
2.215,06
2.126,56
2.062,44
1.976,20
1.911,63
1.822,71
1.763,68
1.701,60
1.671,79
1.598,74
1.577,03
1.538,01
1.478,92
1.431,80
1.371,71
1.332,68
1.291,74
20.875,74,0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
2,91%
2,85%
2,82%
2,74%
2,68%
2,63%
2,60%
2,52%
2,46%
2,42%
2,39%
2,31%
2,23%
2,14%
2,09%
2,05%
2,02%
1,97%
1,91%
1,87%
1,83%
1,77%
1,72%
1,68%
1,64%
1,60%
1,55%
1,52%
1,48%
1,42%
1,36%
1,31%
1,27%
1,21%
1,17%
1,15%
1,13%
1,10%
1,07%
1,05%
1,02%
0,98%
0,95%
0,92%
20,53%,100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
97,09%
94,24%
91,43%
88,69%
86,01%
83,39%
80,78%
78,27%
75,80%
73,39%
70,99%
68,69%
66,46%
64,31%
62,23%
60,18%
58,16%
56,19%
54,28%
52,41%
50,58%
48,81%
47,10%
45,42%
43,78%
42,19%
40,63%
39,11%
37,63%
36,22%
34,86%
33,55%
32,28%
31,07%
29,90%
28,76%
27,62%
26,52%
25,45%
24,40%
23,38%
22,41%
21,46%
20,53%
0,00%,100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
97.092,63
94.243,00
91.427,37
88.691,91
86.014,84
83.386,20
80.782,46
78.266,60
75.802,48
73.385,17
70.994,40
68.688,61
66.458,24
64.314,57
62.229,16
60.177,33
58.161,45
56.192,17
54.278,15
52.408,73
50.581,23
48.814,15
47.097,96
45.418,95
43.782,43
42.185,70
40.630,86
39.112,63
37.634,99
36.218,00
34.862,95
33.549,23
32.283,14
31.073,13
29.904,44
28.756,67
27.624,31
26.521,05
25.447,77
24.400,54
23.382,67
22.407,62
21.455,06
20.531,28
0,00
,100.000,00,78.234,67,178.234,67,100,00%,,
