Fecha Pago,Amortización,Interés
Bruto,Total,% Saldo
Inicial,% Saldo
Vivo,Saldo Vivo
08/08/2008
25/11/2008
25/02/2009
25/05/2009
25/08/2009
25/11/2009
25/02/2010
25/05/2010
25/08/2010
25/11/2010
25/02/2011
25/05/2011
25/08/2011
25/11/2011
27/02/2012
25/05/2012
27/08/2012
26/11/2012
25/02/2013
27/05/2013
26/08/2013
25/11/2013
25/02/2014
26/05/2014
25/08/2014
25/11/2014
25/02/2015
25/05/2015
25/08/2015
25/11/2015
25/02/2016
25/05/2016
25/08/2016
25/11/2016
27/02/2017
25/05/2017
25/08/2017
27/11/2017
26/02/2018
25/05/2018
27/08/2018
26/11/2018
25/02/2019
27/05/2019
26/08/2019
25/11/2019
25/02/2020
25/05/2020
25/08/2020
25/11/2020
25/02/2021
25/05/2021
25/08/2021
25/11/2021
25/02/2022
25/05/2022
25/08/2022
25/11/2022
27/02/2023
25/05/2023
25/08/2023
27/11/2023
26/02/2024
27/05/2024
26/08/2024
25/11/2024
25/02/2025
26/05/2025,2.782,51
3.838,95
3.975,51
3.242,88
3.125,24
5.936,61
4.129,39
3.954,51
4.650,66
2.788,79
2.477,62
3.051,05
2.357,93
3.630,04
2.339,30
2.150,35
2.120,79
2.060,64
2.043,67
1.992,41
1.968,22
1.906,03
973,30
953,97
942,59
915,75
896,20
879,99
871,65
842,23
824,91
809,24
800,35
771,91
746,66
717,63
698,13
686,89
674,85
659,25
640,75
625,82
611,79
591,56
574,53
562,08
547,86
534,54
520,51
508,26
494,67
474,36
453,63
439,79
423,85
405,07
391,24
384,24
379,08
369,34
359,30
350,58
340,75
326,42
318,89
309,25
6.873,24,1.615,62
1.319,49
1.226,06
1.213,43
1.169,41
1.127,00
1.012,30
990,37
936,70
873,58
808,48
802,10
760,69
744,53
649,88
661,75
611,76
583,29
555,62
528,19
501,44
480,24
444,49
436,36
428,21
415,42
389,85
390,82
378,88
367,05
347,89
344,42
333,44
329,59
295,14
301,96
298,58
279,68
261,54
270,01
252,54
243,94
235,54
227,33
219,38
214,00
201,88
198,93
191,68
184,61
171,92
171,00
164,56
158,41
147,47
146,68
141,19
138,83
123,56
125,52
123,12
114,37
109,66
105,09
100,71
97,48
91,26,-100.000,00
4.398,13
5.158,44
5.201,57
4.456,31
4.294,65
7.063,61
5.141,69
4.944,88
5.587,36
3.662,37
3.286,10
3.853,15
3.118,62
4.374,57
2.989,18
2.812,10
2.732,55
2.643,93
2.599,29
2.520,60
2.469,66
2.386,27
1.417,79
1.390,33
1.370,80
1.331,17
1.286,05
1.270,81
1.250,53
1.209,28
1.172,80
1.153,66
1.133,79
1.101,50
1.041,80
1.019,59
996,71
966,57
936,39
929,26
893,29
869,76
847,33
818,89
793,91
776,08
749,74
733,47
712,19
692,87
666,59
645,36
618,19
598,20
571,32
551,75
532,43
523,07
502,64
494,86
482,42
464,95
450,41
431,51
419,60
406,73
6.964,50,2,78%
3,84%
3,98%
3,24%
3,13%
5,94%
4,13%
3,95%
4,65%
2,79%
2,48%
3,05%
2,36%
3,63%
2,34%
2,15%
2,12%
2,06%
2,04%
1,99%
1,97%
1,91%
0,97%
0,95%
0,94%
0,92%
0,90%
0,88%
0,87%
0,84%
0,82%
0,81%
0,80%
0,77%
0,75%
0,72%
0,70%
0,69%
0,67%
0,66%
0,64%
0,63%
0,61%
0,59%
0,57%
0,56%
0,55%
0,53%
0,52%
0,51%
0,49%
0,47%
0,45%
0,44%
0,42%
0,41%
0,39%
0,38%
0,38%
0,37%
0,36%
0,35%
0,34%
0,33%
0,32%
0,31%
6,87%,97,22%
93,38%
89,40%
86,16%
83,03%
77,10%
72,97%
69,01%
64,36%
61,57%
59,10%
56,05%
53,69%
50,06%
47,72%
45,57%
43,45%
41,39%
39,34%
37,35%
35,38%
33,48%
32,50%
31,55%
30,61%
29,69%
28,80%
27,92%
27,04%
26,20%
25,38%
24,57%
23,77%
22,99%
22,25%
21,53%
20,83%
20,15%
19,47%
18,81%
18,17%
17,54%
16,93%
16,34%
15,77%
15,20%
14,66%
14,12%
13,60%
13,09%
12,60%
12,12%
11,67%
11,23%
10,81%
10,40%
10,01%
9,63%
9,25%
8,88%
8,52%
8,17%
7,83%
7,50%
7,18%
6,87%
0,00%,100.000,00
97.217,49
93.378,54
89.403,03
86.160,15
83.034,91
77.098,30
72.968,91
69.014,40
64.363,74
61.574,95
59.097,33
56.046,28
53.688,35
50.058,31
47.719,01
45.568,66
43.447,87
41.387,23
39.343,56
37.351,15
35.382,93
33.476,90
32.503,60
31.549,63
30.607,04
29.691,29
28.795,09
27.915,10
27.043,45
26.201,22
25.376,31
24.567,07
23.766,72
22.994,81
22.248,15
21.530,52
20.832,39
20.145,50
19.470,65
18.811,40
18.170,65
17.544,83
16.933,04
16.341,48
15.766,95
15.204,87
14.657,01
14.122,47
13.601,96
13.093,70
12.599,03
12.124,67
11.671,04
11.231,25
10.807,40
10.402,33
10.011,09
9.626,85
9.247,77
8.878,43
8.519,13
8.168,55
7.827,80
7.501,38
7.182,49
6.873,24
0,00
,100.000,00,29.885,92,129.885,92,100,00%,,
