Fecha de Pago,Serie A,Serie B,Serie C,Serie D,Serie E
,Ppal. Inter. Flujo
Amort Brutos Total,Ppal. Inter. Flujo
Amort Brutos Total,Ppal. Inter. Flujo
Amort Brutos Total,Ppal. Inter. Flujo
Amort Brutos Total,Ppal. Inter. Flujo
Amort Brutos Total
24/04/2007
24/07/2007
24/10/2007
24/01/2008
24/04/2008
24/07/2008
24/10/2008
26/01/2009
24/04/2009
24/07/2009
26/10/2009
25/01/2010
26/04/2010
26/07/2010
25/10/2010
24/01/2011
25/04/2011
25/07/2011
24/10/2011
24/01/2012
24/04/2012
24/07/2012
24/10/2012
24/01/2013
24/04/2013
24/07/2013
24/10/2013
24/01/2014
24/04/2014
24/07/2014
24/10/2014
26/01/2015
24/04/2015
24/07/2015
26/10/2015
25/01/2016
25/04/2016
25/07/2016
24/10/2016
24/01/2017
24/04/2017
24/07/2017
24/10/2017
24/01/2018
24/04/2018
24/07/2018
24/10/2018
24/01/2019
24/04/2019
24/07/2019
24/10/2019
24/01/2020
24/04/2020
24/07/2020
26/10/2020
25/01/2021
26/04/2021
26/07/2021
25/10/2021
24/01/2022
25/04/2022
25/07/2022
24/10/2022
24/01/2023
24/04/2023
24/07/2023
24/10/2023
24/01/2024
24/04/2024
24/07/2024
24/10/2024
24/01/2025,2.399,22 1.376,47 3.775,69
2.190,36 926,16 3.116,52
2.153,58 915,33 3.068,90
2.171,58 894,66 3.066,24
2.161,71 864,33 3.026,04
2.130,53 843,82 2.974,35
2.099,36 832,65 2.932,01
2.068,32 830,18 2.898,49
2.037,68 758,21 2.795,88
2.007,73 764,72 2.772,45
1.976,70 770,25 2.746,95
1.946,72 726,91 2.673,63
1.915,90 708,44 2.624,34
1.885,67 690,26 2.575,92
1.856,29 672,36 2.528,65
1.827,13 654,75 2.481,88
1.797,51 637,41 2.434,92
1.769,06 620,35 2.389,42
1.740,08 603,57 2.343,64
1.711,64 593,50 2.305,14
1.683,03 570,81 2.253,84
1.654,09 554,84 2.208,93
1.626,61 545,07 2.171,68
1.599,22 529,46 2.128,68
1.571,90 502,94 2.074,85
1.544,62 493,62 2.038,24
1.516,70 484,22 2.000,92
1.488,34 469,67 1.958,01
1.321,30 445,49 1.766,79
1.295,42 437,91 1.733,33
1.270,09 430,29 1.700,38
1.245,80 427,19 1.672,99
1.222,67 388,50 1.611,17
1.200,48 390,14 1.590,62
1.178,04 391,23 1.569,27
1.156,11 367,57 1.523,68
1.134,60 356,60 1.491,19
1.113,03 345,83 1.458,86
1.090,72 335,27 1.425,99
1.069,35 328,49 1.397,84
1.047,29 311,31 1.358,60
1.025,58 304,83 1.330,41
1.003,48 298,34 1.301,82
982,53 288,72 1.271,24
961,68 273,22 1.234,90
942,40 267,13 1.209,53
921,75 261,02 1.182,78
900,74 252,18 1.152,92
880,46 238,24 1.118,71
860,60 232,54 1.093,13
841,62 226,84 1.068,45
823,78 218,76 1.042,54
804,94 208,57 1.013,51
786,33 200,93 987,26
767,87 199,84 967,72
750,30 186,18 936,48
733,11 179,06 912,17
717,12 172,10 889,22
701,24 165,30 866,53
685,28 158,64 843,93
668,78 152,14 820,92
652,88 145,80 798,67
637,37 139,60 776,97
621,71 135,02 756,73
606,56 126,25 732,81
590,60 121,90 712,50
573,56 117,57 691,13
555,63 112,07 667,69
537,13 105,58 642,70
519,16 100,48 619,64
501,29 96,60 597,90
9.568,36 91,79 9.660,16,0,00 1.391,13 1.391,13
0,00 959,04 959,04
0,00 969,58 969,58
0,00 969,58 969,58
0,00 959,04 959,04
0,00 959,04 959,04
0,00 969,58 969,58
0,00 990,66 990,66
0,00 927,42 927,42
0,00 959,04 959,04
0,00 990,66 990,66
0,00 959,04 959,04
0,00 959,04 959,04
0,00 959,04 959,04
0,00 959,04 959,04
0,00 959,04 959,04
0,00 959,04 959,04
0,00 959,04 959,04
0,00 959,04 959,04
0,00 969,58 969,58
0,00 959,04 959,04
0,00 959,04 959,04
0,00 969,58 969,58
0,00 969,58 969,58
0,00 948,50 948,50
0,00 959,04 959,04
0,00 969,58 969,58
0,00 969,58 969,58
2.741,70 948,50 3.690,20
2.730,18 932,74 3.662,92
2.676,79 916,52 3.593,31
2.625,59 909,93 3.535,52
2.576,85 827,50 3.404,35
2.530,09 831,00 3.361,08
2.482,78 833,33 3.316,11
2.436,58 782,92 3.219,50
2.391,23 759,55 3.150,78
2.345,77 736,62 3.082,39
2.298,75 714,12 3.012,88
2.253,72 699,68 2.953,40
2.207,21 663,10 2.870,31
2.161,46 649,30 2.810,75
2.114,89 635,47 2.750,36
2.070,73 614,97 2.685,70
2.026,80 581,96 2.608,76
1.986,16 568,99 2.555,15
1.942,64 555,98 2.498,63
1.898,36 537,15 2.435,51
1.855,62 507,46 2.363,09
1.813,75 495,31 2.309,06
1.773,76 483,16 2.256,92
1.736,17 465,97 2.202,13
1.696,46 444,25 2.140,71
1.657,24 427,98 2.085,22
1.618,34 425,67 2.044,01
1.581,30 396,57 1.977,87
1.545,07 381,40 1.926,47
1.511,36 366,58 1.877,95
1.477,89 352,09 1.829,98
1.444,27 337,92 1.782,19
1.409,50 324,06 1.733,56
1.375,97 310,55 1.686,52
1.343,29 297,35 1.640,64
1.310,29 287,59 1.597,88
1.278,36 268,91 1.547,27
1.244,73 259,64 1.504,37
1.208,80 250,43 1.459,23
1.171,01 238,71 1.409,72
1.132,02 224,88 1.356,90
1.094,15 214,02 1.308,18
1.056,50 205,77 1.262,27
20.165,86 195,52 20.361,38,0,00 1.446,13 1.446,13
0,00 996,96 996,96
0,00 1.007,91 1.007,91
0,00 1.007,91 1.007,91
0,00 996,96 996,96
0,00 996,96 996,96
0,00 1.007,91 1.007,91
0,00 1.029,82 1.029,82
0,00 964,09 964,09
0,00 996,96 996,96
0,00 1.029,82 1.029,82
0,00 996,96 996,96
0,00 996,96 996,96
0,00 996,96 996,96
0,00 996,96 996,96
0,00 996,96 996,96
0,00 996,96 996,96
0,00 996,96 996,96
0,00 996,96 996,96
0,00 1.007,91 1.007,91
0,00 996,96 996,96
0,00 996,96 996,96
0,00 1.007,91 1.007,91
0,00 1.007,91 1.007,91
0,00 986,00 986,00
0,00 996,96 996,96
0,00 1.007,91 1.007,91
0,00 1.007,91 1.007,91
2.741,70 986,00 3.727,70
2.730,18 969,62 3.699,80
2.676,79 952,76 3.629,55
2.625,59 945,91 3.571,50
2.576,85 860,22 3.437,06
2.530,09 863,85 3.393,94
2.482,78 866,27 3.349,06
2.436,58 813,87 3.250,45
2.391,23 789,58 3.180,81
2.345,77 765,74 3.111,51
2.298,75 742,36 3.041,11
2.253,72 727,35 2.981,07
2.207,21 689,31 2.896,52
2.161,46 674,97 2.836,42
2.114,89 660,60 2.775,48
2.070,73 639,28 2.710,01
2.026,80 604,97 2.631,77
1.986,16 591,48 2.577,64
1.942,64 577,96 2.520,61
1.898,36 558,38 2.456,75
1.855,62 527,53 2.383,15
1.813,75 514,89 2.328,64
1.773,76 502,27 2.276,02
1.736,17 484,39 2.220,56
1.696,46 461,81 2.158,28
1.657,24 444,90 2.102,14
1.618,34 442,50 2.060,84
1.581,30 412,24 1.993,54
1.545,07 396,48 1.941,55
1.511,36 381,08 1.892,44
1.477,89 366,01 1.843,90
1.444,27 351,27 1.795,55
1.409,50 336,88 1.746,37
1.375,97 322,82 1.698,80
1.343,29 309,11 1.652,40
1.310,29 298,96 1.609,25
1.278,36 279,55 1.557,90
1.244,73 269,91 1.514,64
1.208,80 260,33 1.469,13
1.171,01 248,14 1.419,15
1.132,02 233,77 1.365,79
1.094,15 222,49 1.316,64
1.056,50 213,90 1.270,40
20.165,86 203,25 20.369,11,0,00 1.523,13 1.523,13
0,00 1.050,04 1.050,04
0,00 1.061,58 1.061,58
0,00 1.061,58 1.061,58
0,00 1.050,04 1.050,04
0,00 1.050,04 1.050,04
0,00 1.061,58 1.061,58
0,00 1.084,66 1.084,66
0,00 1.015,42 1.015,42
0,00 1.050,04 1.050,04
0,00 1.084,66 1.084,66
0,00 1.050,04 1.050,04
0,00 1.050,04 1.050,04
0,00 1.050,04 1.050,04
0,00 1.050,04 1.050,04
0,00 1.050,04 1.050,04
0,00 1.050,04 1.050,04
0,00 1.050,04 1.050,04
0,00 1.050,04 1.050,04
0,00 1.061,58 1.061,58
0,00 1.050,04 1.050,04
0,00 1.050,04 1.050,04
0,00 1.061,58 1.061,58
0,00 1.061,58 1.061,58
0,00 1.038,50 1.038,50
0,00 1.050,04 1.050,04
0,00 1.061,58 1.061,58
0,00 1.061,58 1.061,58
2.741,70 1.038,50 3.780,20
2.730,18 1.021,25 3.751,43
2.676,79 1.003,49 3.680,28
2.625,59 996,27 3.621,86
2.576,85 906,02 3.482,86
2.530,09 909,85 3.439,93
2.482,78 912,40 3.395,18
2.436,58 857,21 3.293,79
2.391,23 831,63 3.222,86
2.345,77 806,52 3.152,29
2.298,75 781,88 3.080,64
2.253,72 766,07 3.019,79
2.207,21 726,02 2.933,23
2.161,46 710,91 2.872,36
2.114,89 695,77 2.810,66
2.070,73 673,32 2.744,05
2.026,80 637,18 2.663,98
1.986,16 622,98 2.609,14
1.942,64 608,74 2.551,38
1.898,36 588,12 2.486,48
1.855,62 555,62 2.411,24
1.813,75 542,30 2.356,06
1.773,76 529,01 2.302,77
1.736,17 510,18 2.246,35
1.696,46 486,40 2.182,87
1.657,24 468,59 2.125,83
1.618,34 466,06 2.084,40
1.581,30 434,20 2.015,49
1.545,07 417,59 1.962,66
1.511,36 401,37 1.912,73
1.477,89 385,50 1.863,39
1.444,27 369,98 1.814,25
1.409,50 354,81 1.764,31
1.375,97 340,01 1.715,99
1.343,29 325,56 1.668,86
1.310,29 314,88 1.625,17
1.278,36 294,43 1.572,79
1.244,73 284,28 1.529,01
1.208,80 274,19 1.482,99
1.171,01 261,36 1.432,37
1.132,02 246,22 1.378,24
1.094,15 234,33 1.328,48
1.056,50 225,29 1.281,79
20.165,86 214,08 20.379,94,0,00 2.604,80 2.604,80
0,00 1.795,73 1.795,73
0,00 1.815,47 1.815,47
0,00 1.815,47 1.815,47
0,00 1.795,73 1.795,73
0,00 1.795,73 1.795,73
0,00 1.815,47 1.815,47
0,00 1.854,93 1.854,93
0,00 1.736,53 1.736,53
0,00 1.795,73 1.795,73
0,00 1.854,93 1.854,93
0,00 1.795,73 1.795,73
0,00 1.795,73 1.795,73
0,00 1.795,73 1.795,73
0,00 1.795,73 1.795,73
0,00 1.795,73 1.795,73
0,00 1.795,73 1.795,73
0,00 1.795,73 1.795,73
0,00 1.795,73 1.795,73
0,00 1.815,47 1.815,47
0,00 1.795,73 1.795,73
0,00 1.795,73 1.795,73
0,00 1.815,47 1.815,47
0,00 1.815,47 1.815,47
0,00 1.776,00 1.776,00
0,00 1.795,73 1.795,73
0,00 1.815,47 1.815,47
0,00 1.815,47 1.815,47
2.741,70 1.776,00 4.517,70
2.730,18 1.746,50 4.476,68
2.676,79 1.716,13 4.392,91
2.625,59 1.703,78 4.329,37
2.576,85 1.549,43 4.126,28
2.530,09 1.555,98 4.086,07
2.482,78 1.560,35 4.043,13
2.436,58 1.465,97 3.902,54
2.391,23 1.422,21 3.813,44
2.345,77 1.379,27 3.725,04
2.298,75 1.337,15 3.635,90
2.253,72 1.310,11 3.563,83
2.207,21 1.241,60 3.448,81
2.161,46 1.215,76 3.377,22
2.114,89 1.189,88 3.304,77
2.070,73 1.151,49 3.222,21
2.026,80 1.089,68 3.116,48
1.986,16 1.065,39 3.051,55
1.942,64 1.041,04 2.983,68
1.898,36 1.005,77 2.904,13
1.855,62 950,19 2.805,81
1.646,10 927,43 2.573,53
0,00 907,73 907,73
0,00 907,73 907,73
0,00 897,87 897,87
0,00 897,87 897,87
0,00 927,47 927,47
0,00 897,87 897,87
0,00 897,87 897,87
0,00 897,87 897,87
0,00 897,87 897,87
0,00 897,87 897,87
0,00 897,87 897,87
0,00 897,87 897,87
0,00 897,87 897,87
0,00 907,73 907,73
0,00 888,00 888,00
0,00 897,87 897,87
0,00 907,73 907,73
0,00 907,73 907,73
0,00 897,87 897,87
0,00 897,87 897,87
0,00 907,73 907,73
50.000,00 907,73 50.907,73
TOTAL,100.000,00 30.568,01 130.568,01,100.000,00 50.251,70 150.251,70,100.000,00 52.238,46 152.238,46,100.000,00 55.019,91 155.019,91,100.000,00 100.529,90 200.529,90
