Año originación de
los préstamos,,,Total,,,1994,,,1995,,,1996,,,1997,,,1998,,,1999,,,2000,,,2001,,,2002,,,2003,,,2004,,,2005,,,2006,,,2007,,
Principal (mill. €),,,44,061,,,0,000,,,0,000,,,0,000,,,0,000,,,0,032,,,0,000,,,0,082,,,0,426,,,0,604,,,0,826,,,1,578,,,4,312,,,17,920,,,18,281,,
Trimestres
naturales desde
constitución del
Fondo,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,
,14,,,0,09%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 2 1%,
,15,,,0,09%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 2 1%,
,16,,,0,09%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 2 1%,
,17,,,0,09%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 2 1%,
,18,,,0,09%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 2 1%,
,19,,,0,66%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 , 4 1 %,,,0 , 2 1%,
,20,,,0,66%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 , 4 1 %,,,0 , 2 1%,
,21,,,1,17%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 , 6 7 %,,,1 , 1 8%,
,22,,,1,17%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 , 6 7 %,,,1 , 1 8%,
,23,,,1,58%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 , 6 8 %,,,1 , 1 8%,
,24,,,1,65%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 , 6 8 %,,,1 , 1 8%,
,25,,,1,65%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 , 6 8 %,,,1 , 1 8%,
