Año originación
de los
préstamos,,,Total,,,1994,,,1995,,,1996,,,1997,,,1998,,,1999,,,2000,,,2001,,,2002,,,2003,,,2004,,,2005,,,2006,,,2007,,
Principal
titulizado (mill.
€),,,39,740,,,0,000,,,0,000,,,0,000,,,0,146,,,0,,,0,245,,,0,516,,,0,479,,,1,006,,,1,633,,,2,044,,,6,84,,,11,272,,,15,558,,
Trimestres
naturales desde
constitución del
Fondo,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,
,17,,,2,45%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 , 5 1%,,,4 , 6 1%,,,2 , 2 7%,
,18,,,2,45%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 , 5 1%,,,4 , 6 1%,,,2 , 2 7%,
,19,,,2,78%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 , 5 1%,,,4 , 6 1%,,,2 , 2 7%,
,20,,,3,06%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 , 5 1%,,,4 , 6 1%,,,3 , 0 0%,
,21,,,3,06%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 , 5 1%,,,4 , 6 1%,,,3 , 0 0%,
,22,,,3,24%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 , 5 1%,,,4 , 6 1%,,,3 , 4 5%,
,23,,,3,97%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 , 5 1%,,,7 , 2 0%,,,3 , 4 5%,
,24,,,4,26%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 , 5 1%,,,8 , 1 9%,,,3 , 4 5%,
,25,,,4,26%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 , 5 1%,,,8 , 1 9%,,,3 , 4 5%,
,26,,,4,26%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 , 5 1%,,,8 , 1 9%,,,3 , 4 5%,
