Cartera de contratos de arrendamiento financiero seleccionados a 06.06.2007
Clasificación por tipo de arrendamiento financiero,,
Tipo de arrendamiento financiero,Operaciones
%,Capital pendiente
(euros) %
Arrendamiento financiero inmobiliario,2.821 3,40,926.845.900,78 31,88
Arrendamiento financiero mobiliario,80.157 96,60,1.980.796.652,62 68,12
Total,82.978 100,00,2.907.642.553,40 100,00
