Balance,
Assets
Asset s 700,0 00
Se -t U p Expenses 1,788
Reserve Fund 6,300
Total Assets 708,088,Liabilitie s
Notes 700 ,000
Set U p Sub-o rdinated Loan 1,788
Reserve Fund Sub Loan 6,300
Total Liabilities 7 0 8, 08 8
