FECHA,Nº DE OPERACIONES
VIVAS,,INVERSIÓN NETA
GESTIONADA
(M €),,%
T.A.E.
GLOBAL,MOROSIDAD
GLOBAL
(M€) (1),%
MOROSIDAD
,Hipotecarios,Pers.,Hipotecarios,Pers.,,,
31/12/01,49.835,12.519,2.765,12,135,59,5,99,13,78,0,50%
30/06/02,51.147,15.770,3.025,16,157,62,5,48,16,23,0,51%
31/12/02,55.261,17.297,3.475,04,189,02,5,24,20,32,0.55%
30/06/03,58.313,18.638,3.878,14,215,09,4,80,24,41,0,59%
31/12/03,59.169,18.901,4.152,26,227,94,4,24,28,13,0,64%
30/06/04,60.337,19.089,4.497,64,246.23,4,03,31,48,0,66%
30/09/04,61.643,19.535,4.761,50,260,58,4,06,36,15,0,71%
