Intervalo Importes Préstamos
(euros) (miles de euros) % nº %
800,00 - 29.999,99 43.747,35 92,06 3.157 96,72
30.000,00 - 50.216,42 3.768,98 7,93 107 3,27
Totales: 47.516.343,88 100,00 3.264 100,00
