,Bonos Serie A1,,,,
Vida media (años),0,79,0,70,0,63,0,58,0,54
TIR,4,121%,4,120%,4,120%,4,119%,4,119%
Duración (años),0,75,0,67,0,60,0,56,0,52
Vencimiento final,23 10 2008,23 07 2008,23 07 2008,23 04 2008,23 04 2008
(en años),1,47,1,22,1,22,0,97,0,97
