Préstamo no
Hipotecario,,,Generalmente sin carencias,,
Préstamo Hipotecario,,,Hasta 36 meses al inicio de la operación.,,
Disposiciones de
Crédito Hipotecario,,,Se puede establecer un número de periodos de carencia flexible, para poder utilizarla en cualquier
momento de la vida del crédito (por regla general hasta 36 meses, a distribuir entre todas las
disposiciones, aunque excepcionalmente pueden establecerse carencias superiores).,,
,,,,,
,,,,,
,P,eriodo de espera (carencia de principal y de intereses),,,
,,,,,
Préstamo,,,No tiene.,,
Disposiciones de
Crédito Hipotecario,,,Hasta 12 meses durante toda la vida del crédito, durante los que el cliente puede dejar de pagar las
cuotas de todas las disposiciones.
Se pueden aplicar en cualquier momento de la vida del crédito una vez transcurridos dos años
desde la constitución del crédito.,,
