CARTERA OPERACIONES DE DÍA 22 DE JUNIO DE 2017
CLASIFICACIÓN POR NACIONALIDAD DEL DEUDOR
Nacionalidad Operaciones % Operaciones Importe % Importe
Español 287.698 88,91% 2.683.072.237,55 91,60%
Extranjero 35.888 11,09% 245.944.057,29 8,40%
Total general 323.586 100,00% 2.929.016.294,84 100,00%
