,Serie C,
Entidad,,
,Nº,Importe
,,
CALYON,140,14.000.000 €
DEUTSCHE BANK,140,14.000.000 €
IBERCAJA,0,0 €
BANCO SANTANDER,0,0 €
EBN,0,0 €
DEXIA,0,0 €
Total,280,28.000.000 €
