Operaciones de Turismos, Derivados de turismo,
Todo terreno y furgonetas hasta 3.500 Kg.
pa ra vehículos nuevos,Igual o superior a 30.000.-€
Operaciones de Vehículos Industriales Nuevos
P,Igual o superior a 24.000.-€
