,RECURSOS PROPIOS,,31/12/2005,,,21/12/2006,,21/12/2007,
Capital Social 1.000 1.000 1.000
Reserva Legal 47,6 141,9 200
Reserva Voluntaria 370,4 373,7 43,1
Resultados negativos ej. 0 0 0
anteriores
Resultado del ejercicio neto de 342 327,5 79,2
Dividendo a Cuenta
TOTAL 1.760,5 1.843,00 1.322,3,,,,,,,,,
