,Bonos Serie A,,,,
Vida media (años),11,44,9,30,7,74,6,57,5,68
TIR,5,331%,5,331%,5,331%,5,331%,5,331%
Duración (años),7,34,6,32,5,51,4,87,4,34
Vencimiento final,20 12 2034,20 03 2031,20 12 2027,20 03 2025,20 12 2022
(en años),26,58,22,82,19,57,16,82,14,57
