,Bonos Serie A1,,,,
Vida media (años),0,67,0,60,0,54,0,50,0,46
TIR,4,090%,4,090%,4,089%,4,089%,4,089%
Duración (años),0,64,0,57,0,52,0,48,0,44
Vencimiento final,19 05 2008,19 05 2008,18 02 2008,18 02 2008,18 02 2008
(en años),1,13,1,13,0,88,0,88,0,88
