,,,31.12.2006,,31.12.2005,,(A)/(B)
,,,,,,,
,BALANCE (millones de euros),,,,,,
,,,713,,611,,1,167
,,,571,,464,,1,231
,,,639,,550,,1,162
,,,50,,34,,1,471
,,,689,,584,,1,180
,,,50,,43,,1,163
,,,50,,43,,1,163
,,,,,,,
,CUENTA DE RESULTADOS (millones de euros),,,,,,
,,,21,,17,,1,235
,,,27,,23,,1,174
,,,28,,23,,1,217
,,,12,,10,,1,200
,,,10,,8,,1,250
,,,,,,,
,,,,,,,
,RATIOS RELEVANTES (%),,,,,,
,,,1,9,,1,81,,
