,Bonos Serie D,,,,
Vida media (años),13,17,11,45,9,99,8,85,7,87
TIR,4,234%,4,234%,4,234%,4,234%,4,234%
Duración,9,60,8,62,7,74,7,02,6,37
Vencimiento final,21 03 2024,21 03 2022,23 03 2020,21 09 2018,21 03 2017
(en años),18,73,16,73,14,74,13,23,11,73
