,Bonos Serie E,,,,
Vida media (años),14,14,12,41,10,86,9,67,8,58
TIR,6,341%,6,341%,6,341%,6,341%,6,341%
Duración,8,67,7,96,7,27,6,69,6,14
Vencimiento final,21 03 2024,21 03 2022,23 03 2020,21 09 2018,21 03 2017
(en años),18,73,16,73,14,74,13,23,11,73
