,Bonos Serie A1,,,,
Vida media (años),1,47,1,47,1,47,1,47,1,47
TIR,2,230%,2,230%,2,230%,2,230%,2,230%
Duración,1,42,1,42,1,42,1,42,1,42
Vencimiento final,21 12 2006,21 12 2006,21 12 2006,21 12 2006,21 12 2006
(en años),1,47,1,47,1,47,1,47,1,47
