Cartera de préstamos hipotecarios al día 14.06.2005
Clasificación por principal pendiente de vencer,,
Rango hipoteca,Préstamos
Nº. %,Principal pendiente
(euros) %
Primera Hipoteca *,12.291 82,62,1.641.072.143,45 93,20
Segunda Hipoteca,2.585 17,38,119.690.303,25 6,80
Total 14.876 100,00 1.760.762.446,70 100,00,,
