Name,Office in listed and/or material companies
Mr. Francisco Javier Soriano Arosa,CEO (Consejero Delegado) of EBN Banco de
Negocios, S.A.
Chairman of the Board of EBN Capital,
S.G.C.R., S.A.
Member of the Board of Cartera Nuvalia, S.L.
Member of the Board of Planiger, S.A.
Chairman of the Board of Campus
Patrimonial, S.A.
Member of the Board of Grupo Hoteles Playa,
S.A.
Mr. Horacio Mesonero Morales,Head of the Risk Control Department of Caja
de Ahorros Municipal de Burgos.
Member of the Board of Ahorro Gestión
Hipotecario, E.F.C., S.A.
Member of the Board of Inmobiliaria
Burgoyal, S.A.
Member of the Board of Europea de
Mr. Francisco Javier Saiz,Deputy General Manager of the Finance
Division of Caja Castilla La Mancha
Member of the Board of Ahorro Corporación
Gestión, S.G.I.I.C., S.A.
Member of the Board of Analistas Financieros
Internacionales, S.A.
Member of the Board of Exportalia, S.L.
Mr. Víctor Iglesias Ruiz,Deputy General Manager, Director of Lending
Operations and Capital Markets at Ibercaja.
Member of the Board of Ibercaja Leasing y
Financiación, E.F.C., S.A.
Member of the Board of Heraldo de Aragón,
S.A.
Member of the Board of Gestión de Activos de
Aragón, S.A.
Mr. Eluterio Jover Irles,Former Credit Risk Manager at Caja de
Ahorros del Mediterráneo (pending new
appointment).
