,Serie A,
Entidad,,
,Nº,Importe
,,
CALYON Sucursal en España,3.435,343.500.000
Caja de Ahorros y Monte de Piedad de Zaragoza,
Aragón y Rioja (IBERCAJA),500,50.000.000
Caja de Ahorros de Valencia,Castellón y Alicante
(BANCAJA),200,20.000.000
Dexia Bank,50,5.000.000
EBN Banco de Negocios S.A.,250,25.000.000
J.P. Morgan Securities Ltd.,5.165,516.500.000
Total,9.600,960.000.000
