,Serie D,
Entidad,,
,Nº,Importe
,,
CALYON Sucursal en España,0,0
Caja de Ahorros y Monte de Piedad de Zaragoza,
Aragón y Rioja (IBERCAJA),70,7.000.000
Caja de Ahorros de Valencia, Castellón y Alicante,
(BANCAJA),0,0
Dexia Bank,0,0
EBN Banco de Negocios S.A.,0,0
J.P. Morgan Securities Ltd.,0,0
Total,70,7.000.000
