,Bonos Serie A3,,,,
Vida media (años),17,47,15,13,13,25,11,79,10,46
TIR,3,952%,3,952%,3,952%,3,952%,3,952%
Duración (años),12,24,11,04,9,99,9,12,8,29
Vencimiento final,23 02 2026,22 08 2023,23 08 2021,24 02 2020,22 08 2018
(en años),19,08,16,57,14,57,13,07,11,56
