Cartera de préstamos hipotecarios al día 31.12.2006
Clasificación por relación principal pendiente /Valor Tasación,,,
Intervalos Relación Préstamos Hipotecarios Principal pendiente (%) Principal
pendiente/
% (euros) %
V. Tasación *,,,
0,01 - 5,00,9 0,04,69.363,25 0,00,3,31
5,01 - 10,00,16 0,07,347.432,76 0,01,8,05
10,01 - 15,00,35 0,16,1.169.014,25 0,04,12,99
15,01 - 20,00,88 0,41,4.140.459,66 0,13,17,78
20,01 - 25,00,135 0,63,7.169.211,17 0,23,22,75
25,01 - 30,00,197 0,92,14.660.022,82 0,47,27,79
30,01 - 35,00,292 1,36,22.821.586,16 0,74,32,71
35,01 - 40,00,407 1,90,37.072.284,38 1,20,37,79
40,01 - 45,00,477 2,23,49.757.094,81 1,61,42,69
