FLUJOS DE CAJA DEL FONDO
(IMPORTES EN EUROS)
TACP = 11,00%,
,
1.650.000.000,00Pago adquisición Préstamos Hipotecarios
5.150.000,00Gastos Iniciales
28.100.000,00Constitución del Fondo de Reserva,
,PAGOS
Fecha,Gastos Intereses Intereses Intereses Intereses Intereses Intereses Principal Principal Principal Principal Principal Intereses Amortizac. Comisión Margen Total
Corrientes de la Bonos Bonos Bonos Bonos Bonos Amortizado Amortizado Amortizado Amortizado Amortizado Préstamo Préstamo Admón. Interm.
Permuta Serie A Serie B Serie C Serie D Serie E Bonos A Bonos B Bonos C Bonos D Bonos E Gastos Inicial.Gastos Inicial. PH's Financiera
(10),(11) (12) (13) (14) (15) (16) (17) (18) (19) (20) (21) (22) (23) (24) (25) (26) (27)
,1.883.072,59 9.970.416,57 202.419.876,08 14.139.409,84 3.996.570,78 5.496.156,37 17.671.779,54 1.561.700.000,00 60.200.000,00 14.900.000,00 13.200.000,00 30.100.000,00 558.459,61 5.150.000,00 958.853,34 63.242.986,74 2.005.587.581,45
26-jul-2005
25-oct-2005
25-ene-2006
25-abr-2006
25-jul-2006
25-oct-2006
25-ene-2007
25-abr-2007
25-jul-2007
25-oct-2007
25-ene-2008
25-abr-2008
25-jul-2008
27-oct-2008
26-ene-2009
27-abr-2009
27-jul-2009
26-oct-2009
25-ene-2010
26-abr-2010
26-jul-2010
25-oct-2010
25-ene-2011
25-abr-2011
25-jul-2011
25-oct-2011
25-ene-2012
25-abr-2012
25-jul-2012
25-oct-2012
25-ene-2013
25-abr-2013
25-jul-2013
25-oct-2013
27-ene-2014
25-abr-2014
25-jul-2014
27-oct-2014
26-ene-2015
27-abr-2015
27-jul-2015
26-oct-2015
25-ene-2016
25-abr-2016
25-jul-2016
25-oct-2016
25-ene-2017
25-abr-2017
25-jul-2017
25-oct-2017
25-ene-2018
25-abr-2018
25-jul-2018
25-oct-2018
25-ene-2019
25-abr-2019
25-jul-2019,56.948,91 435.416,67 8.702.573,25 360.297,00 101.841,50 140.052,00 443.523,50 59.723.259,17 0,00 0,00 0,00 2.000.000,00 53.354,00 344.438,98 42.302,29 2.909.173,51 75.313.180,78
39.160,38 401.986,62 8.462.762,78 364.300,30 102.973,07 141.608,13 423.254,69 56.613.628,37 0,00 0,00 0,00 0,00 50.338,79 252.924,26 38.699,49 2.774.061,87 69.665.698,75
39.124,25 391.936,13 8.233.270,08 368.303,60 104.104,64 143.164,27 423.254,69 54.708.733,00 0,00 0,00 0,00 0,00 48.213,43 252.924,26 37.734,21 2.566.278,59 67.317.041,15
39.009,91 369.738,59 7.749.421,53 360.297,00 101.841,50 140.052,00 414.053,50 52.044.595,55 0,00 0,00 0,00 0,00 44.545,02 252.924,26 35.608,70 2.661.434,93 64.213.522,50
54.532,59 360.691,08 7.542.285,28 364.300,30 102.973,07 141.608,13 418.654,09 50.738.212,42 0,00 0,00 0,00 0,00 42.390,56 252.924,26 34.728,81 2.425.132,29 62.478.432,88
38.969,70 351.688,29 7.336.145,76 368.303,60 104.104,64 143.164,27 423.254,69 49.558.459,18 0,00 0,00 0,00 0,00 40.177,86 252.924,26 33.847,57 2.254.328,39 60.905.368,23
38.919,40 339.023,35 7.053.844,26 368.303,60 104.104,64 143.164,27 423.254,69 47.872.173,60 0,00 0,00 0,00 0,00 37.499,34 252.924,26 32.630,68 2.145.014,41 58.810.856,51
38.819,40 319.685,23 6.633.732,13 360.297,00 101.841,50 140.052,00 414.053,50 45.540.027,70 0,00 0,00 0,00 0,00 34.063,84 252.924,26 30.779,22 2.226.219,94 56.092.495,73
54.733,25 311.725,79 6.450.848,77 364.300,30 102.973,07 141.608,13 418.654,09 44.394.727,18 0,00 0,00 0,00 0,00 31.792,92 252.924,26 30.005,15 2.017.396,83 54.571.689,76
38.783,51 303.806,02 6.268.850,06 368.303,60 104.104,64 143.164,27 423.254,69 43.339.824,77 0,00 0,00 0,00 0,00 29.463,77 252.924,26 29.230,30 1.861.946,55 53.163.656,44
38.739,20 292.730,29 6.021.971,97 368.303,60 104.104,64 143.164,27 423.254,69 41.852.984,09 0,00 0,00 0,00 0,00 26.785,24 252.924,26 28.166,27 1.766.030,05 51.319.158,57
38.675,11 278.968,94 5.720.698,60 364.300,30 102.973,07 141.608,13 418.654,09 40.158.232,21 0,00 0,00 0,00 0,00 23.844,69 252.924,26 26.844,76 1.759.766,96 49.287.491,14
54.965,67 268.817,83 5.494.430,39 364.300,30 102.973,07 141.608,13 418.654,09 38.788.265,66 0,00 0,00 0,00 0,00 21.195,28 252.924,26 25.866,60 1.651.470,30 47.585.471,59
38.646,45 267.551,91 5.449.811,29 376.310,20 106.367,79 146.276,53 423.254,69 37.827.968,12 0,00 0,00 0,00 0,00 19.157,27 252.924,26 25.734,00 1.390.457,50 46.324.460,01
38.567,35 249.450,95 5.062.742,60 364.300,30 102.973,07 141.608,13 423.254,69 36.553.092,40 0,00 0,00 0,00 0,00 15.896,46 252.924,26 23.993,67 1.501.721,19 44.730.525,08
38.516,45 240.211,14 4.856.787,25 364.300,30 102.973,07 141.608,13 414.053,50 34.745.608,86 0,00 0,00 0,00 0,00 13.247,05 252.924,26 23.112,37 1.437.992,67 42.631.335,06
54.972,53 231.428,22 4.661.016,01 364.300,30 102.973,07 141.608,13 418.654,09 33.874.064,56 0,00 0,00 0,00 0,00 10.597,64 252.924,26 22.260,80 1.338.581,85 41.473.381,48
37.205,33 222.865,61 4.470.155,42 364.300,30 102.973,07 141.608,13 423.254,69 33.019.314,42 0,00 0,00 0,00 0,00 7.948,23 252.924,26 21.428,04 1.280.206,74 40.344.184,24
36.204,73 214.519,06 4.284.110,84 364.300,30 102.973,07 141.608,13 423.254,69 31.894.708,58 0,00 0,00 0,00 330.427,91 5.298,82 252.924,26 20.625,99 1.205.160,61 39.276.117,00
35.240,69 206.456,79 4.104.402,77 364.300,30 102.973,07 141.608,13 409.184,64 26.187.677,05 2.813.708,84 696.951,92 617.011,67 1.030.721,88 2.649,41 252.924,26 19.857,05 1.155.047,89 38.140.716,38
51.478,25 198.793,74 3.956.850,48 347.273,14 98.156,48 134.988,90 398.374,70 26.380.855,57 2.155.739,87 533.543,40 472.685,18 1.004.456,02 0,00 0,00 19.114,28 1.334.331,75 37.086.641,77
33.423,99 191.325,97 3.808.209,75 334.227,68 94.469,19 129.917,99 387.622,88 25.701.478,73 2.100.223,86 519.803,25 460.512,29 978.588,62 0,00 0,00 18.388,28 1.296.935,77 36.055.128,24
32.795,25 186.073,05 3.703.654,02 325.051,34 91.875,50 126.351,04 372.882,95 24.818.064,15 2.028.034,69 501.936,50 444.683,50 944.952,44 0,00 0,00 17.883,69 1.197.590,76 34.791.828,89
31.477,38 175.079,80 3.484.841,14 305.847,22 86.447,47 118.886,19 350.852,92 23.591.743,13 1.927.824,56 477.134,60 422.710,61 898.260,04 0,00 0,00 16.832,16 1.252.040,70 33.139.977,92
48.496,40 170.346,89 3.390.635,89 297.579,29 84.110,55 115.672,35 341.368,36 22.982.471,22 1.878.037,25 464.812,29 411.793,83 875.061,90 0,00 0,00 16.372,03 1.136.840,32 32.213.598,57
30.345,52 165.641,57 3.296.979,80 289.359,56 81.787,25 112.477,25 331.939,09 22.377.651,89 1.828.613,79 452.580,03 400.956,84 852.033,29 0,00 0,00 15.912,78 1.066.753,85 31.303.032,54
29.577,72 159.237,40 3.169.509,24 278.172,11 78.625,12 108.128,57 319.105,39 21.603.589,33 1.765.360,44 436.924,89 387.087,39 822.560,71 0,00 0,00 15.297,59 1.023.042,66 30.196.218,55
28.637,08 151.391,12 3.013.334,43 264.465,42 74.750,94 102.800,62 303.381,74 20.700.334,00 1.691.549,96 418.656,88 370.903,10 788.169,09 0,00 0,00 14.544,90 1.027.124,76 28.950.044,05
45.960,83 145.531,36 2.896.700,12 254.229,00 71.857,62 98.821,62 291.639,03 19.989.057,31 1.633.427,23 404.271,56 358.158,64 761.087,10 0,00 0,00 13.980,37 966.383,04 27.931.104,85
27.440,31 141.410,02 2.814.667,66 247.029,42 69.822,67 96.023,06 283.380,02 19.459.064,65 1.590.118,31 393.552,65 348.662,37 740.907,53 0,00 0,00 13.578,20 908.787,99 27.134.444,85
