Retrasos en el pago de cuotas vencidas al día 31/03/2005
Intervalo Préstamos Principal pendiente Principal vencido no pagado
días de vencer % s/ Principal
pendiente total
De 1 a 15 días 387 44.828.547,06 74.961,70 0,0043
De 16 a 30 días 405 44.562.373,75 67.770,61 0,0039
De 31 a 60 días 227 24.062.472,72 90.054,42 0,0052
Entre 61 y 90 días 61 5.897.741,42 29.890,34 0,0017
Total 1.080 119.351.134,95 262.677,07 0,0150
