Número % Saldo Saldo Tipo de interés
Morosidad Saldo Vivo Saldo Inicial
Préstamos Vivo Medio Medio ponder.
Hasta 30 días 281 42.424.882,09 3,01% 150.978 44.799.054 4,01%
Hasta 60 días 40 6.738.125,54 0,48% 168.453 7.056.385 3,96%
Hasta 90 días 38 6.815.455,43 0,48% 179.354 7.049.661 4,07%
Hasta 180 días 1 67.491,14 0,00% 67.491 75.125 4,62%
Al corriente 9.476 1.353.837.558,39 96,02% 142.870 1.495.972.346 3,93%
Totales 9.836 1.409.883.512,59 100,00% 143.339 1.554.952.571 3,93%
