,Bonos Serie A2(T),,,,
Vida media (años),9,00,7,67,6,61,5,81,5,17
TIR,2,346%,2,346%,2,346%,2,346%,2,346%
Duración,7,66,6,64,5,82,5,17,4,65
Vencimiento final,17 07 2023,16 07 2021,16 07 2019,16 01 2018,17 10 2016
(en años),18,42,16,42,14,42,12,92,11,67
