Saldo Nominal Pendiente de Vencimiento de los préstamos hipotecarios de la cartera
auditada (euros),,
Importe de las Participaciones
Hipotecarias,Importe de los Certificados de
Transmisión de Hipoteca,Totales
248.333.608,44,36.413.353,01,284.746.961,45
Número de Participaciones
Hipotecarias,Número de Certificados de
Transmisión de Hipoteca,Totales
1.641,162,1.803
Porcentaje de Participaciones
Hipotecarias,Porcentaje de Certificados de
Transmisión de Hipoteca,Totales
87,21%,12,79%,100%
