Carteradepréstamoshipotecariosaldía12.06.2013
Clasificaciónporelcalificacióndelavivienda,,
Calificacióndelavivienda,Préstamos
hipotecarios
%,Principalpendiente
(euros) %
Rentalibre,2.080 97,74,186.856.260,21 98,42
Viviendadeprotecciónoficial,48 2,26,2.998.348,64 1,58
Total 2.128 100,00 189.854.608,85 100,00,,
