Carteradepréstamoshipotecarioscontipodeinterésmínimoaldía13.06.2013
DistribuciónporEntidadCedente,,
EntidadCedente,Préstamos
hipotecarios
%,Principalpendiente
(euros) %
CAJARURALDESORIA,367 32,08,31.234.740,91 30,07
CAJARURALDETERUEL,485 42,40,47.145.094,61 45,39
CAJARURALDEZAMORA,292 25,52,25.496.696,46 24,55
Total 1.144 100,00 103.876.531,98 100,00,,
