,DESGLOSE POR SISTEMA DE AMORTIZACION,,,,,,,,,,,
,,,,,,,,,,,,
,,,,Principal pendiente,,,,,,Préstamos,,
,Sistema de Amorti-,,,,,,,,,,,
,,,,,,,,,,,,
,zación,,,,,,,,,,,
,,,,Importe (€),,,%,,,Nº de Préstamos,%,
,,,,,,,,,,,,
,,,,,,,,,,,,
,Cuota Constante,,,307.500.267,85,,,67,62%,,,4.581,50,12%,
,Cuota Creciente,,,147.271.494,85,,,32,38%,,,4.559,49,88%,
,,,,,,,,,,,,
,Totales,,,454.771.762,70,,,100,00%,,,9.140,100,00%,
