Cartera de préstamos hipotecarios al día 17/10/2005
Clasificación por tipo de inmueble hipotecado,,
,Préstamos
%,Principal Pendiente
(euros) %
Viviendas, garajes, y trasteros,12.715 84,33,950.267.056,53 81,88
Locales de negocio,1.274 8,45,101.175.318,76 8,72
Naves industriales,523 3,47,65.029.777,00 5,60
Solares,304 2,02,22.047.619,36 1,90
Fincas de explotación agrícola, forestal y
ganadera,146 0,97,14.036.679,37 1,21
Fincas rústicas,115 0,76,8.059.215,26 0,69
Total Cartera 15.077 100,00 1.160.615.666,28 100,00,,
