TAA 15% , fallid,,,,,,
Fecha de Pago,Amortización,Interés Bruto,Total,% Saldo Inicial,% Saldo Vivo,Saldo Vivo
09/06/2006,,,,,,100.000,00
22/09/2006,0,00,918,75,918,75,0,00%,100,00%,100.000,00
22/12/2006,0,00,787,66,787,66,0,00%,100,00%,100.000,00
22/03/2007,0,00,779,00,779,00,0,00%,100,00%,100.000,00
22/06/2007,0,00,796,31,796,31,0,00%,100,00%,100.000,00
22/09/2007,0,00,796,31,796,31,0,00%,100,00%,100.000,00
22/12/2007,0,00,787,66,787,66,0,00%,100,00%,100.000,00
22/03/2008,0,00,787,66,787,66,0,00%,100,00%,100.000,00
22/06/2008,0,00,796,31,796,31,0,00%,100,00%,100.000,00
22/09/2008,0,00,796,31,796,31,0,00%,100,00%,100.000,00
22/12/2008,0,00,787,66,787,66,0,00%,100,00%,100.000,00
22/03/2009,0,00,779,00,779,00,0,00%,100,00%,100.000,00
22/06/2009,0,00,796,31,796,31,0,00%,100,00%,100.000,00
22/09/2009,0,00,796,31,796,31,0,00%,100,00%,100.000,00
22/12/2009,0,00,787,66,787,66,0,00%,100,00%,100.000,00
22/03/2010,3.424,49,779,00,4.203,49,3,42%,96,58%,96.575,51
22/06/2010,4.731,83,769,04,5.500,87,4,73%,91,84%,91.843,68
22/09/2010,4.512,58,731,36,5.243,94,4,51%,87,33%,87.331,10
22/12/2010,4.303,11,687,87,4.990,98,4,30%,83,03%,83.027,99
22/03/2011,4.101,99,646,79,4.748,78,4,10%,78,93%,78.926,00
22/06/2011,3.910,74,628,50,4.539,24,3,91%,75,02%,75.015,26
22/09/2011,3.728,36,597,35,4.325,71,3,73%,71,29%,71.286,90
22/12/2011,3.554,44,561,50,4.115,94,3,55%,67,73%,67.732,46
22/03/2012,3.387,96,533,50,3.921,46,3,39%,64,34%,64.344,50
22/06/2012,3.228,41,512,38,3.740,79,3,23%,61,12%,61.116,09
