TAA 15% , fallid,,l a partir del año, recuperación 83,66% un año más tarde.,,,,
Fecha de Pago,Amortización,Interés Bruto,Total,% Saldo Inicial,% Saldo Vivo,Saldo Vivo
09/06/2006,,,,,,100.000,00
22/09/2006,0,00,1.437,92,1.437,92,0,00%,100,00%,100.000,00
22/12/2006,0,00,1.237,60,1.237,60,0,00%,100,00%,100.000,00
22/03/2007,0,00,1.224,00,1.224,00,0,00%,100,00%,100.000,00
22/06/2007,0,00,1.251,20,1.251,20,0,00%,100,00%,100.000,00
22/09/2007,0,00,1.251,20,1.251,20,0,00%,100,00%,100.000,00
22/12/2007,0,00,1.237,60,1.237,60,0,00%,100,00%,100.000,00
22/03/2008,0,00,1.237,60,1.237,60,0,00%,100,00%,100.000,00
22/06/2008,0,00,1.251,20,1.251,20,0,00%,100,00%,100.000,00
22/09/2008,0,00,1.251,20,1.251,20,0,00%,100,00%,100.000,00
22/12/2008,0,00,1.237,60,1.237,60,0,00%,100,00%,100.000,00
22/03/2009,0,00,1.224,00,1.224,00,0,00%,100,00%,100.000,00
22/06/2009,0,00,1.251,20,1.251,20,0,00%,100,00%,100.000,00
22/09/2009,0,00,1.251,20,1.251,20,0,00%,100,00%,100.000,00
22/12/2009,0,00,1.237,60,1.237,60,0,00%,100,00%,100.000,00
22/03/2010,3.639,82,1.224,00,4.863,82,3,64%,96,36%,96.360,18
22/06/2010,4.721,28,1.205,66,5.926,94,4,72%,91,64%,91.638,90
22/09/2010,4.502,51,1.146,59,5.649,10,4,50%,87,14%,87.136,39
22/12/2010,4.293,52,1.078,40,5.371,92,4,29%,82,84%,82.842,87
22/03/2011,4.092,85,1.014,00,5.106,85,4,09%,78,75%,78.750,02
22/06/2011,3.902,02,985,32,4.887,34,3,90%,74,85%,74.848,00
22/09/2011,3.720,05,936,50,4.656,55,3,72%,71,13%,71.127,95
22/12/2011,3.546,51,880,28,4.426,79,3,55%,67,58%,67.581,44
22/03/2012,3.380,41,836,39,4.216,80,3,38%,64,20%,64.201,03
22/06/2012,3.221,20,803,28,4.024,48,3,22%,60,98%,60.979,83
