,SERIE C,,SERIE D,
,Nº IMPORTE,,Nº IMPORTE,
Banco Pastor
Calyon,46
46,4.600.000
4.600.000,35
34,3.500.000
3.400.000
,92,9.200.000,69,6.900.000
