Vida media (años)
TIR,8,92
2,337%,6,16
2,337%
Vida media (años)
TIR,14,48
2,471%,10,16
2,471%
Vida media (años)
TIR,14,48
2,574%,10,16
2,574%
Vida media (años)
TIR,14,48
2,833%,10,16
2,833%
,22/09/2025,22/06/2020
