FECHA DE FORMALIZACIÓN DE LOS PRÉSTAMOS NO HIPOTECARIOS
Préstamos No
Intervalo Principal pendiente
Hipotecarios
(miles de euros salvo
el total en euros) % nº %
4/01/2000 - 30/06/2000 15,16 0,01 2 0,03
1/07/2000 - 31/12/2000 13,48 0,01 1 0,01
1/01/2001 - 30/06/2001 0,00 0,00 0 0,00
1/07/2001 - 31/12/2001 52,43 0,04 4 0,07
1/01/2002 - 30/06/2002 2,51 0,00 1 0,01
1/07/2002 - 31/12/2002 200,23 0,19 9 0,16
1/01/2003 - 30/06/2003 1.911,71 1,81 96 1,75
1/07/2003 - 31/12/2003 5.807,59 5,52 255 4,65
1/01/2004 - 30/06/2004 20.566,97 19,57 1.115 20,36
1/07/2004 - 29/04/2005 76.501,95 72,80 3.993 72,91
Totales: 105.072.074,80 100,00 5.476 100,00
