Cartera de Operaciones a 29 de Octubre de 2007,,,,,,,
,,,,,,,
Clasificación Geográfica por Provincia,,,,,,,
Provincia,,,,Principal Pendiente,,,
,,Operaciones,,,,,
,,,,,,,
,,,%,Importe,,%,
,,Número,,,,,
,,,,,,,
GIRONA,,3463,12,48%,,142.983.429,37,,9,03%
LLEIDA,,3.662,13,19%,,181.569.623,41,,11,47%
BARCELONA,,15.261,54,98%,,994.633.071,14,,62,84%
TARRAGONA,,5.371,19,35%,,263.741.380,66,,16,66%
Total Cartera,,27.757,100,00%,,1.582.927.504,58,,100,00%
