,,Tasa Anual Constante de Prepago,,
,,5,00%,7,30%,10,00%
A
omarT,Fecha Vto
Vida Media
Duración
T.I.R. Bruta,21/06/2030
7,93
7,07
1,59%,21/06/2028
6,83
6,15
1,59%,21/12/2026
5,92
5,38
1,59%
B
omarT,Fecha Vto
Vida Media
Duración
T.I.R. Bruta,21/06/2030
19,79
16,12
1,89%,21/06/2028
17,76
14,72
1,89%,21/12/2026
16,24
13,64
1,89%
