,44.801.715,00 €,
F.T.A. SANTANDER HI- Serie A
POTECARIO 9
Serie B
Serie C
Total,365.803.187,70 €,Euribor 3M + Moody's 25/06/2013 767.000.000,00 €
0.30%
Euribor 3M + DBRS
0,40%
Euribor 3M +
0,50%+Parte
extra
,177.800.000,00 €,
,28.600.000,00 €,
,572.203.187,70 €,
,145.567.619,52 €,
