Mr. Eleuterio Jover,Former Risk Manager of CAM. *
Director of Tabimed, S.A.
Mr. Gumersindo Ruiz Bravo de Mansilla,CEO and General Manager of Unicorp
Corporación Financiera.
VP Unicorp Vida
Chairman of Unigest
Co-chairman of Segurándalus
Chairman of Unicorp Patrimonio
Chairman of Unicorp Mercados
VP Carisa
Mr. José Carlos Contreras Gómez,General Vice-Manager, Corporate Finance
Manager of Caja de Ahorros y Monte de Piedad
de Madrid.
Director of Marco Polo Investments, S.G.C.R.,
S.A.
Director of Banco Inversis
Director of Corporación Interamericana de
Financiamiento de Infraestructuras.
Ms.. [●]Alicia Reyes,Head of Fixed Income for Spain and Portugal
Bear Stearns.
Director of Marco Polo Investments, S.G.C.R.,
S.A.
