,,,Bond Issue.
,Date of,,
Securitisation Fund,,Initial Bond Issue,Balance at
,Incorporation,,
,,,30/09/2005
,,,
,,,
TDA 15-Mixto, FONDO DE TITULIZACIÓN DE,4-nov-02,450.900.000€,
ACTIVOS,,,290,575,486€,,
TDA 16-Mixto, FONDO DE TITULIZACIÓN DE,26-may-03,532.000.000€,
ACTIVOS,,,331,243,734€,,
TDA 17-Mixto, FONDO DE TITULIZACIÓN DE,24-oct-03,455.000.000€,
ACTIVOS,,,327,733,386€,,
TDA 18-Mixto, FONDO DE TITULIZACIÓN DE,14-nov-03,421.000.000€,
ACTIVOS,,,299,206,826€,,
TDA 19-Mixto, FONDO DE TITULIZACIÓN DE,27-feb-04,600.000.000€,
ACTIVOS,,,453,151,672€,,
TDA 20-Mixto, FONDO DE TITULIZACIÓN DE,25-jun-04,421.000.000€,
ACTIVOS,,,365,436,736€,,
TDA 21-Mixto, FONDO DE TITULIZACIÓN DE,23-jul-04,775.000.000€,
ACTIVOS,,,630,909,920€,,
TDA 22-Mixto, FONDO DE TITULIZACIÓN DE,1-dec-04,530.000.000€,
ACTIVOS,,,454,407,611€,,
TDA 23, FONDO DE TITULIZACIÓN DE ACTIVOS,18-mar-05,860.000.000€,792,350,054€,,
