,Serie A1,
Entidad,,
,Nº,Importe
,,
CALYON,681,68.100.000
IXIS CIB,681,68.100.000
BSIL,681,68.100.000
EBN BANCO,680,68.000.000
CAJA VITAL,300,30.000.000
Total,3.023,302.300.000
,Serie A2,
Entidad,,
,Nº,Importe
,,
BSIL,836,83.600.000
EBN BANCO,836,83.600.000
CALYON,835,83.500.000
IXIS CIB,835,83.500.000
CAIXA TERRASSA,360,36.000.000
CAJA CASTILLA LA MANCHA,200,20.000.000
RABOBANK,50,5.000.000
Total,3.952,395.200.000
