V. Residual Numero de % sobre el total Saldo % sobre Balance LTV Tipo de Interés Vida Residual
(en meses) Prestamos préstamos Vivo total edio pondera medio ponderado Media ponderada
menor o igual que 120 1 70 2,66% 13.773.226,32 1,30% 34,41% 4,125% 99,5
121 a 180 3 95 6,19% 42.324.801,80 3,98% 41,53% 4,136% 159,1
181 a 240 7 60 11,91% 102.050.670,12 9,60% 48,82% 4,151% 220,8
241 a 300 9 91 15,53% 148.531.232,91 13,97% 55,90% 4,158% 280,0
301 a 360 4.064 63,70% 756.616.222,84 71,16% 62,29% 4,129% 344,1
Totales 6.380 100,00% 1.063.296.153,99 100,00% 58,92% 4,135% 312,8
