,Bonos Serie A1,,,,
Vida media (años),1,47,1,47,1,47,1,47,1,47
TIR,2,545%,2,545%,2,545%,2,545%,2,545%
Duración (años),1,41,1,41,1,41,1,41,1,41
Vencimiento final,21 05 2007,21 05 2007,21 05 2007,21 05 2007,21 05 2007
(en años),1,47,1,47,1,47,1,47,1,47
