,Bonos Serie B,,,,
Vida media (años),13,58,11,68,10,24,9,00,8,00
TIR,2,774%,2,774%,2,774%,2,774%,2,774%
Duración (años),10,91,9,62,8,59,7,69,6,93
Vencimiento final,21 05 2025,21 11 2022,22 02 2021,21 05 2019,21 11 2017
(en años),19,48,16,98,15,24,13,47,11,98
